#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:2500  44
# Band-Index    1
   0.63479     -8.807182
   0.63674     -8.801870
   0.63869     -8.796545
   0.64063     -8.791211
   0.64258     -8.785866
   0.64453     -8.780511
   0.64648     -8.775146
   0.64842     -8.769770
   0.65037     -8.764383
   0.65232     -8.758988
   0.65427     -8.753584
   0.65621     -8.748169
   0.65816     -8.742746
   0.66011     -8.737314
   0.66205     -8.731872
   0.66400     -8.726422
   0.66595     -8.720963
   0.66790     -8.715496
   0.66984     -8.710021
   0.67179     -8.704539
   0.67374     -8.699049
   0.67568     -8.693550
   0.67763     -8.688045
   0.67958     -8.682532
   0.68153     -8.677013
   0.68347     -8.671487
   0.68542     -8.665954
   0.68737     -8.660415
   0.68932     -8.654870
   0.69126     -8.649320
   0.69321     -8.643764
   0.69516     -8.638202
   0.69710     -8.632636
   0.69905     -8.627064
   0.70100     -8.621488
   0.70295     -8.615906
   0.70489     -8.610321
   0.70684     -8.604732
   0.70879     -8.599140
   0.71073     -8.593544
   0.71268     -8.587944
   0.71463     -8.582342
   0.71658     -8.576737
   0.71852     -8.571129
   0.72047     -8.565519
   0.72242     -8.559908
   0.72437     -8.554295
   0.72631     -8.548680
   0.72826     -8.543064
   0.73021     -8.537447
   0.73215     -8.531830
   0.73410     -8.526212
   0.73605     -8.520594
   0.73800     -8.514977
   0.73994     -8.509360
   0.74189     -8.503743
   0.74384     -8.498128
   0.74578     -8.492514
   0.74773     -8.486903
   0.74968     -8.481293
   0.75163     -8.475686
   0.75357     -8.470081
   0.75552     -8.464479
   0.75747     -8.458881
   0.75942     -8.453287
   0.76136     -8.447697
   0.76331     -8.442111
   0.76526     -8.436529
   0.76720     -8.430953
   0.76915     -8.425382
   0.77110     -8.419816
   0.77305     -8.414256
   0.77499     -8.408703
   0.77694     -8.403157
   0.77889     -8.397617
   0.78083     -8.392085
   0.78278     -8.386563
   0.78473     -8.381047
   0.78668     -8.375540
   0.78862     -8.370042
   0.79057     -8.364554
   0.79252     -8.359075
   0.79446     -8.353606
   0.79641     -8.348145
   0.79836     -8.342697
   0.80031     -8.337261
   0.80225     -8.331836
   0.80420     -8.326423
   0.80615     -8.321022
   0.80810     -8.315635
   0.81004     -8.310260
   0.81199     -8.304900
   0.81394     -8.299553
   0.81588     -8.294221
   0.81783     -8.288904
   0.81978     -8.283602
   0.82173     -8.278316
   0.82367     -8.273046
   0.82562     -8.267793
   0.82757     -8.262557
   0.82951     -8.259357
   0.83146     -8.260483
   0.83341     -8.261595
   0.83536     -8.262692
   0.83730     -8.263774
   0.83925     -8.264841
   0.84120     -8.265894
   0.84315     -8.266932
   0.84509     -8.267954
   0.84704     -8.268961
   0.84899     -8.269954
   0.85093     -8.270932
   0.85288     -8.271895
   0.85483     -8.272843
   0.85678     -8.273776
   0.85872     -8.274693
   0.86067     -8.275596
   0.86262     -8.276483
   0.86456     -8.277356
   0.86651     -8.278212
   0.86846     -8.279053
   0.87041     -8.279879
   0.87235     -8.280690
   0.87430     -8.281486
   0.87625     -8.282267
   0.87820     -8.283032
   0.88014     -8.283781
   0.88209     -8.284515
   0.88404     -8.285234
   0.88598     -8.285937
   0.88793     -8.286625
   0.88988     -8.287298
   0.89183     -8.287955
   0.89377     -8.288596
   0.89572     -8.289222
   0.89767     -8.289832
   0.89961     -8.290426
   0.90156     -8.291005
   0.90351     -8.291568
   0.90546     -8.292116
   0.90740     -8.292648
   0.90935     -8.293163
   0.91130     -8.293664
   0.91325     -8.294149
   0.91519     -8.294618
   0.91714     -8.295071
   0.91909     -8.295508
   0.92103     -8.295930
   0.92298     -8.296336
   0.92493     -8.296726
   0.92688     -8.297100
   0.92882     -8.297458
   0.93077     -8.297802
   0.93272     -8.298128
   0.93466     -8.298439
   0.93661     -8.298734
   0.93856     -8.299013
   0.94051     -8.299276
   0.94245     -8.299523
   0.94440     -8.299755
   0.94635     -8.299970
   0.94830     -8.300170
   0.95024     -8.300353
   0.95219     -8.300521
   0.95414     -8.300672
   0.95608     -8.300808
   0.95803     -8.300928
   0.95998     -8.301031
   0.96193     -8.301118
   0.96387     -8.301190
   0.96582     -8.301246
   0.96777     -8.301286
   0.96971     -8.301309
   0.97166     -8.301317
   0.97166     -8.301317
   0.97405     -8.293275
   0.97643     -8.285286
   0.97882     -8.277352
   0.98120     -8.269473
   0.98359     -8.261652
   0.98597     -8.253891
   0.98836     -8.246189
   0.99074     -8.238550
   0.99313     -8.230974
   0.99551     -8.223463
   0.99790     -8.216019
   1.00028     -8.208644
   1.00266     -8.201338
   1.00505     -8.194104
   1.00743     -8.186943
   1.00982     -8.179857
   1.01220     -8.172847
   1.01459     -8.165916
   1.01697     -8.159065
   1.01936     -8.152296
   1.02174     -8.145611
   1.02413     -8.139010
   1.02651     -8.132497
   1.02890     -8.126073
   1.03128     -8.119739
   1.03367     -8.113498
   1.03605     -8.107351
   1.03844     -8.101300
   1.04082     -8.095346
   1.04321     -8.089492
   1.04559     -8.083740
   1.04798     -8.078091
   1.05036     -8.072546
   1.05275     -8.067109
   1.05513     -8.061780
   1.05752     -8.056561
   1.05990     -8.051455
   1.06229     -8.046463
   1.06467     -8.041586
   1.06706     -8.036826
   1.06944     -8.032186
   1.07183     -8.027667
   1.07421     -8.023270
   1.07660     -8.018997
   1.07898     -8.014851
   1.08136     -8.010836
   1.08375     -8.006945
   1.08613     -8.003187
   1.08852     -7.999560
   1.09090     -7.996066
   1.09329     -7.992707
   1.09567     -7.989484
   1.09806     -7.986400
   1.10044     -7.983454
   1.10283     -7.980649
   1.10521     -7.977985
   1.10760     -7.975465
   1.10998     -7.973089
   1.11237     -7.970858
   1.11475     -7.968773
   1.11714     -7.966835
   1.11952     -7.965044
   1.12191     -7.963402
   1.12429     -7.961910
   1.12668     -7.960568
   1.12906     -7.959377
   1.13145     -7.958337
   1.13383     -7.957448
   1.13622     -7.956712
   1.13860     -7.956128
   1.14099     -7.955697
   1.14337     -7.955418
   1.14576     -7.955293
   1.14814     -7.955321
   1.15053     -7.955502
   1.15291     -7.955836
   1.15529     -7.956323
   1.15768     -7.956962
   1.16006     -7.957754
   1.16245     -7.958698
   1.16483     -7.959793
   1.16722     -7.961040
   1.16960     -7.962436
   1.17199     -7.963983
   1.17437     -7.965679
   1.17676     -7.967524
   1.17914     -7.969516
   1.18153     -7.971654
   1.18391     -7.973938
   1.18630     -7.976367
   1.18868     -7.978939
   1.19107     -7.981655
   1.19345     -7.984511
   1.19584     -7.987508
   1.19822     -7.990643
   1.20061     -7.993915
   1.20299     -7.997323
   1.20538     -8.000866
   1.20776     -8.004540
   1.21015     -8.008348
   1.21253     -8.012285
   1.21492     -8.016347
   1.21730     -8.020540
   1.21969     -8.024858
   1.22207     -8.029300
   1.22446     -8.033863
   1.22684     -8.038547
   1.22923     -8.043349
   1.23161     -8.048268
   1.23399     -8.053303
   1.23638     -8.058450
   1.23876     -8.063709
   1.24115     -8.069078
   1.24353     -8.074554
   1.24592     -8.080137
   1.24830     -8.085824
   1.25069     -8.091614
   1.25307     -8.097504
   1.25546     -8.103493
   1.25784     -8.109580
   1.26023     -8.115761
   1.26261     -8.122037
   1.26500     -8.128403
   1.26738     -8.134860
   1.26977     -8.141405
   1.27215     -8.148037
   1.27454     -8.154753
   1.27692     -8.161552
   1.27931     -8.168433
   1.28169     -8.175393
   1.28408     -8.182430
   1.28646     -8.189544
   1.28885     -8.196731
   1.29123     -8.203992
   1.29362     -8.211323
   1.29600     -8.218724
   1.29839     -8.226192
   1.30077     -8.233727
   1.30316     -8.241326
   1.30554     -8.248988
   1.30793     -8.256712
   1.31031     -8.264495
   1.31269     -8.272338
   1.31508     -8.280237
   1.31746     -8.288191
   1.31985     -8.296200
   1.32223     -8.304261
   1.32462     -8.312373
   1.32700     -8.320536
   1.32939     -8.328747
   1.33177     -8.337004
   1.33416     -8.345308
   1.33654     -8.353656
   1.33893     -8.362047
   1.34131     -8.370481
   1.34370     -8.378954
   1.34608     -8.387472
   1.34847     -8.396027
   1.35085     -8.404616
   1.35324     -8.413238
   1.35562     -8.421898
   1.35801     -8.430592
   1.36039     -8.439319
   1.36278     -8.448081
   1.36516     -8.456869
   1.36755     -8.465686
   1.36993     -8.474531
   1.37232     -8.483404
   1.37470     -8.492303
   1.37709     -8.501227
   1.37947     -8.510175
   1.38186     -8.519147
   1.38424     -8.528140
   1.38662     -8.537155
   1.38901     -8.546189
   1.39139     -8.555244
   1.39378     -8.564316
   1.39616     -8.573407
   1.39855     -8.582514
   1.40093     -8.591637
   1.40332     -8.600775
   1.40570     -8.609927
   1.40809     -8.619093
   1.41047     -8.628271
   1.41286     -8.637462
   1.41524     -8.646663
   1.41763     -8.655875
   1.42001     -8.665097
   1.42240     -8.674327
   1.42478     -8.683566
   1.42717     -8.692812
   1.42955     -8.702066
   1.43194     -8.711325
   1.43432     -8.720590
   1.43671     -8.729859
   1.43909     -8.739133
   1.44148     -8.748411
   1.44386     -8.757691
   1.44625     -8.766974
   1.44863     -8.776258
   1.45102     -8.785543
   1.45340     -8.794828
   1.45579     -8.804114
   1.45817     -8.813399
   1.46056     -8.822683
   1.46294     -8.831966
   1.46532     -8.841246
   1.46771     -8.850524
   1.47009     -8.859798
   1.47248     -8.869068
   1.47486     -8.878335
   1.47725     -8.887596
   1.47963     -8.896852
   1.48202     -8.906103
   1.48440     -8.915347
   1.48679     -8.924584
   1.48917     -8.933814
   1.49156     -8.943037
   1.49394     -8.952252
   1.49633     -8.961458
   1.49871     -8.970655
   1.50110     -8.979843
   1.50348     -8.989021
   1.50587     -8.998190
   1.50825     -9.007347
   1.51064     -9.016494
   1.51302     -9.025630
   1.51541     -9.034755
   1.51779     -9.043868
   1.52018     -9.052968
   1.52256     -9.062056
   1.52495     -9.071130
   1.52733     -9.080191
   1.52972     -9.089238
   1.53210     -9.098271
   1.53449     -9.107289
   1.53687     -9.116292
   1.53926     -9.125280
   1.54164     -9.134252
   1.54402     -9.143208
   1.54641     -9.152148
   1.54879     -9.161077
   1.55118     -9.169983
   1.55356     -9.178872
   1.55595     -9.187744
   1.55833     -9.196598
   1.56072     -9.205433
   1.56310     -9.214251
   1.56549     -9.223049
   1.56787     -9.231830
   1.57026     -9.240591
   1.57264     -9.249332
   1.57503     -9.258054
   1.57741     -9.266756
   1.57980     -9.275438
   1.58218     -9.284099
   1.58457     -9.292739
   1.58695     -9.301358
   1.58934     -9.309955
   1.59172     -9.318531
   1.59411     -9.327085
   1.59649     -9.335617
   1.59888     -9.344127
   1.60126     -9.352614
   1.60365     -9.361079
   1.60603     -9.369520
   1.60842     -9.377938
   1.61080     -9.386332
   1.61319     -9.394703
   1.61557     -9.403050
   1.61795     -9.411373
   1.62034     -9.419671
   1.62272     -9.427945
   1.62511     -9.436190
   1.62749     -9.444415
   1.62988     -9.452614
   1.63226     -9.460787
   1.63465     -9.468935
   1.63703     -9.477058
   1.63942     -9.485154
   1.64180     -9.493224
   1.64419     -9.501268
   1.64657     -9.509285
   1.64896     -9.517276
   1.65134     -9.525239
   1.65373     -9.533176
   1.65611     -9.541085
   1.65850     -9.548967
   1.66088     -9.556822
   1.66327     -9.564648
   1.66565     -9.572447
   1.66804     -9.580217
   1.67042     -9.587960
   1.67281     -9.595673
   1.67519     -9.603359
   1.67758     -9.611017
   1.67996     -9.618646
   1.68235     -9.626246
   1.68473     -9.633817
   1.68712     -9.641358
   1.68950     -9.648869
   1.69189     -9.656351
   1.69427     -9.663804
   1.69665     -9.671226
   1.69904     -9.678618
   1.70142     -9.685980
   1.70381     -9.693311
   1.70619     -9.700612
   1.70858     -9.707882
   1.71096     -9.715121
   1.71335     -9.722330
   1.71573     -9.729507
   1.71812     -9.736653
   1.72050     -9.743767
   1.72289     -9.750850
   1.72527     -9.757902
   1.72766     -9.764921
   1.73004     -9.771909
   1.73243     -9.778864
   1.73481     -9.785788
   1.73720     -9.792679
   1.73958     -9.799538
   1.74197     -9.806364
   1.74435     -9.813157
   1.74674     -9.819918
   1.74912     -9.826646
   1.75151     -9.833341
   1.75389     -9.839998
   1.75628     -9.846626
   1.75866     -9.853227
   1.76105     -9.859789
   1.76343     -9.866317
   1.76582     -9.872812
   1.76820     -9.879273
   1.77059     -9.885701
   1.77297     -9.892095
   1.77535     -9.898454
   1.77774     -9.904780
   1.78012     -9.911071
   1.78251     -9.917327
   1.78489     -9.923550
   1.78728     -9.929737
   1.78966     -9.935890
   1.79205     -9.942008
   1.79443     -9.948091
   1.79682     -9.954140
   1.79920     -9.960153
   1.80159     -9.966131
   1.80397     -9.972074
   1.80636     -9.977981
   1.80874     -9.983853
   1.81113     -9.989689
   1.81351     -9.995490
   1.81590    -10.001255
   1.81828    -10.006989
   1.82067    -10.012682
   1.82305    -10.018340
   1.82544    -10.023961
   1.82782    -10.029546
   1.83021    -10.035093
   1.83259    -10.040605
   1.83498    -10.046081
   1.83736    -10.051522
   1.83975    -10.056926
   1.84213    -10.062294
   1.84452    -10.067625
   1.84690    -10.072920
   1.84928    -10.078177
   1.85167    -10.083398
   1.85405    -10.088582
   1.85644    -10.093728
   1.85882    -10.098838
   1.86121    -10.103910
   1.86359    -10.108945
   1.86598    -10.113942
   1.86836    -10.118902
   1.87075    -10.123825
   1.87313    -10.128710
   1.87552    -10.133557
   1.87790    -10.138366
   1.88029    -10.143138
   1.88267    -10.147872
   1.88506    -10.152566
   1.88744    -10.157224
   1.88983    -10.161843
   1.89221    -10.166425
   1.89460    -10.170969
   1.89698    -10.175474
   1.89937    -10.179941
   1.90175    -10.184370
   1.90414    -10.188760
   1.90652    -10.193112
   1.90891    -10.197425
   1.91129    -10.201699
   1.91368    -10.205935
   1.91606    -10.210133
   1.91845    -10.214291
   1.92083    -10.218411
   1.92322    -10.222486
   1.92560    -10.226528
   1.92798    -10.230531
   1.93037    -10.234495
   1.93275    -10.238420
   1.93514    -10.242305
   1.93752    -10.246152
   1.93991    -10.249959
   1.94229    -10.253727
   1.94468    -10.257455
   1.94706    -10.261144
   1.94945    -10.264794
   1.95183    -10.268402
   1.95422    -10.271973
   1.95660    -10.275504
   1.95899    -10.278995
   1.96137    -10.282447
   1.96376    -10.285859
   1.96614    -10.289233
   1.96853    -10.292566
   1.97091    -10.295860
   1.97330    -10.299113
   1.97568    -10.302327
   1.97807    -10.305501
   1.98045    -10.308635
   1.98284    -10.311729
   1.98522    -10.314783
   1.98761    -10.317796
   1.98999    -10.320770
   1.99238    -10.323703
   1.99476    -10.326597
   1.99715    -10.329449
   1.99953    -10.332262
   2.00192    -10.335036
   2.00430    -10.337769
   2.00668    -10.340462
   2.00907    -10.343115
   2.01145    -10.345727
   2.01384    -10.348299
   2.01622    -10.350830
   2.01861    -10.353320
   2.02099    -10.355770
   2.02338    -10.358180
   2.02576    -10.360548
   2.02815    -10.362877
   2.03053    -10.365164
   2.03292    -10.367410
   2.03530    -10.369616
   2.03769    -10.371781
   2.04007    -10.373905
   2.04246    -10.375989
   2.04484    -10.378031
   2.04723    -10.380033
   2.04961    -10.381994
   2.05200    -10.383913
   2.05438    -10.385792
   2.05677    -10.387630
   2.05915    -10.389427
   2.06154    -10.391182
   2.06392    -10.392897
   2.06631    -10.394571
   2.06869    -10.396203
   2.07108    -10.397794
   2.07346    -10.399345
   2.07585    -10.400854
   2.07823    -10.402322
   2.08061    -10.403748
   2.08300    -10.405134
   2.08538    -10.406478
   2.08777    -10.407781
   2.09015    -10.409043
   2.09254    -10.410263
   2.09492    -10.411443
   2.09731    -10.412581
   2.09969    -10.413677
   2.10208    -10.414732
   2.10446    -10.415746
   2.10685    -10.416719
   2.10923    -10.417650
   2.11162    -10.418540
   2.11400    -10.419389
   2.11639    -10.420196
   2.11877    -10.420962
   2.12116    -10.421686
   2.12354    -10.422369
   2.12593    -10.423010
   2.12831    -10.423610
   2.13070    -10.424169
   2.13308    -10.424686
   2.13547    -10.425162
   2.13785    -10.425596
   2.14024    -10.425989
   2.14262    -10.426340
   2.14501    -10.426650
   2.14739    -10.426919
   2.14978    -10.427146
   2.15216    -10.427331
   2.15455    -10.427475
   2.15693    -10.427578
   2.15931    -10.427639
   2.16170    -10.427658
   2.16170    -10.427658
   2.16445    -10.427632
   2.16721    -10.427550
   2.16996    -10.427413
   2.17271    -10.427221
   2.17547    -10.426974
   2.17822    -10.426671
   2.18098    -10.426313
   2.18373    -10.425899
   2.18648    -10.425431
   2.18924    -10.424907
   2.19199    -10.424328
   2.19475    -10.423693
   2.19750    -10.423003
   2.20025    -10.422259
   2.20301    -10.421458
   2.20576    -10.420603
   2.20851    -10.419692
   2.21127    -10.418727
   2.21402    -10.417706
   2.21678    -10.416630
   2.21953    -10.415499
   2.22228    -10.414312
   2.22504    -10.413071
   2.22779    -10.411774
   2.23054    -10.410423
   2.23330    -10.409016
   2.23605    -10.407555
   2.23881    -10.406038
   2.24156    -10.404467
   2.24431    -10.402840
   2.24707    -10.401159
   2.24982    -10.399423
   2.25257    -10.397632
   2.25533    -10.395786
   2.25808    -10.393886
   2.26084    -10.391931
   2.26359    -10.389921
   2.26634    -10.387856
   2.26910    -10.385737
   2.27185    -10.383563
   2.27460    -10.381334
   2.27736    -10.379051
   2.28011    -10.376714
   2.28287    -10.374322
   2.28562    -10.371876
   2.28837    -10.369375
   2.29113    -10.366820
   2.29388    -10.364211
   2.29663    -10.361548
   2.29939    -10.358830
   2.30214    -10.356058
   2.30490    -10.353233
   2.30765    -10.350353
   2.31040    -10.347419
   2.31316    -10.344431
   2.31591    -10.341390
   2.31867    -10.338295
   2.32142    -10.335146
   2.32417    -10.331943
   2.32693    -10.328688
   2.32968    -10.325380
   2.33243    -10.322018
   2.33519    -10.318603
   2.33794    -10.315135
   2.34070    -10.311613
   2.34345    -10.308038
   2.34620    -10.304409
   2.34896    -10.300728
   2.35171    -10.296993
   2.35446    -10.293206
   2.35722    -10.289366
   2.35997    -10.285472
   2.36273    -10.281527
   2.36548    -10.277530
   2.36823    -10.273479
   2.37099    -10.269376
   2.37374    -10.265221
   2.37649    -10.261013
   2.37925    -10.256753
   2.38200    -10.252441
   2.38476    -10.248077
   2.38751    -10.243660
   2.39026    -10.239191
   2.39302    -10.234674
   2.39577    -10.230102
   2.39852    -10.225478
   2.40128    -10.220803
   2.40403    -10.216076
   2.40679    -10.211297
   2.40954    -10.206467
   2.41229    -10.201586
   2.41505    -10.196654
   2.41780    -10.191670
   2.42056    -10.186636
   2.42331    -10.181551
   2.42606    -10.176415
   2.42882    -10.171228
   2.43157    -10.165991
   2.43432    -10.160703
   2.43708    -10.155365
   2.43983    -10.149977
   2.44259    -10.144539
   2.44534    -10.139050
   2.44809    -10.133512
   2.45085    -10.127924
   2.45360    -10.122279
   2.45635    -10.116591
   2.45911    -10.110855
   2.46186    -10.105078
   2.46462    -10.099242
   2.46737    -10.093358
   2.47012    -10.087425
   2.47288    -10.081443
   2.47563    -10.075412
   2.47838    -10.069333
   2.48114    -10.063206
   2.48389    -10.057030
   2.48665    -10.050806
   2.48940    -10.044536
   2.49215    -10.038218
   2.49491    -10.031852
   2.49766    -10.025440
   2.50041    -10.018979
   2.50317    -10.012471
   2.50592    -10.005916
   2.50868     -9.999314
   2.51143     -9.992665
   2.51418     -9.985969
   2.51694     -9.979227
   2.51969     -9.972438
   2.52245     -9.965603
   2.52520     -9.958723
   2.52795     -9.951796
   2.53071     -9.944824
   2.53346     -9.937806
   2.53621     -9.930742
   2.53897     -9.923634
   2.54172     -9.916480
   2.54448     -9.909282
   2.54723     -9.902038
   2.54998     -9.894751
   2.55274     -9.887419
   2.55549     -9.880042
   2.55824     -9.872622
   2.56100     -9.865159
   2.56375     -9.857653
   2.56651     -9.850103
   2.56926     -9.842509
   2.57201     -9.834873
   2.57477     -9.827194
   2.57752     -9.819472
   2.58027     -9.811708
   2.58303     -9.803902
   2.58578     -9.796054
   2.58854     -9.788169
   2.59129     -9.780238
   2.59404     -9.772265
